"","index","Cases","week","year","mm","temperature","avg_hum","Cases01","Cases02","Cases03","Cases04","Cases05","Cases06","Cases07","Cases08","Cases09","Cases10","Cases11","Cases12","Cases13","Cases14","Cases15","Cases16","Cases17","Cases18","Cases19","Cases20","temperature01","temperature02","temperature03","temperature04","temperature05","temperature06","temperature07","temperature08","temperature09","temperature10","temperature11","temperature12","temperature13","temperature14","temperature15","temperature16","temperature17","temperature18","temperature19","temperature20","avg_hum01","avg_hum02","avg_hum03","avg_hum04","avg_hum05","avg_hum06","avg_hum07","avg_hum08","avg_hum09","avg_hum10","avg_hum11","avg_hum12","avg_hum13","avg_hum14","avg_hum15","avg_hum16","avg_hum17","avg_hum18","avg_hum19","avg_hum20","mm01","mm02","mm03","mm04","mm05","mm06","mm07","mm08","mm09","mm10","mm11","mm12","mm13","mm14","mm15","mm16","mm17","mm18","mm19","mm20","mm21","mm22","mm23","mm24"
"39","2012-39",0,"39",2012,4.5,26.95,63.2857142857143,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,7,0,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,26.4071428571429,27,28.25,28.0642857142857,28.2571428571429,30.4857142857143,31.0071428571429,30.05,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,68.8571428571429,64.5714285714286,59,60.8571428571429,60.8571428571429,51.1428571428571,45.7142857142857,46.7142857142857,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9,71,64,23,18.9,5,0,5.2,9.2
"40","2012-40",0,"40",2012,3,26.6285714285714,66,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,7,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,26.4071428571429,27,28.25,28.0642857142857,28.2571428571429,30.4857142857143,31.0071428571429,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,68.8571428571429,64.5714285714286,59,60.8571428571429,60.8571428571429,51.1428571428571,45.7142857142857,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9,71,64,23,18.9,5,0,5.2
"41","2012-41",0,"41",2012,10.4,27.0571428571429,67.2857142857143,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,26.4071428571429,27,28.25,28.0642857142857,28.2571428571429,30.4857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,68.8571428571429,64.5714285714286,59,60.8571428571429,60.8571428571429,51.1428571428571,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9,71,64,23,18.9,5,0
"42","2012-42",0,"42",2012,1.2,27.9785714285714,63.4285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,26.4071428571429,27,28.25,28.0642857142857,28.2571428571429,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,68.8571428571429,64.5714285714286,59,60.8571428571429,60.8571428571429,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9,71,64,23,18.9,5
"43","2012-43",0,"43",2012,0,28.3214285714286,56.2857142857143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,26.4071428571429,27,28.25,28.0642857142857,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,68.8571428571429,64.5714285714286,59,60.8571428571429,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9,71,64,23,18.9
"44","2012-44",0,"44",2012,0,27.9642857142857,44.5714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,26.4071428571429,27,28.25,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,68.8571428571429,64.5714285714286,59,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9,71,64,23
"45","2012-45",0,"45",2012,0,26.9142857142857,38.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,26.4071428571429,27,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,68.8571428571429,64.5714285714286,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9,71,64
"46","2012-46",0,"46",2012,0,26.5142857142857,34.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,26.4071428571429,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,68.8571428571429,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9,71
"47","2012-47",0,"47",2012,0,26.2642857142857,35.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,25.1142857142857,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,80.2857142857143,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5,24.9
"48","2012-48",0,"48",2012,0,25.5285714285714,36.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,25.85,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,73.2857142857143,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8,3.5
"49","2012-49",7,"49",2012,0,25.2214285714286,35.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,25.3571428571429,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,75,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6,48.8
"50","2012-50",5,"50",2012,0,25.0857142857143,30.7142857142857,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,25.6357142857143,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,77.2857142857143,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185,72.6
"51","2012-51",0,"51",2012,0,22.3571428571429,24.8571428571429,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,25.4714285714286,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,70.1428571428571,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101,185
"52","2012-52",0,"52",2012,0,20.5785714285714,26,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,25.2714285714286,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,77.8571428571429,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3,101
"53","2013-01",3,"01",2013,0,22.375,30,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,24.7928571428571,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,72.8571428571429,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9,97.3
"54","2013-02",6,"02",2013,3,21.9,22.8571428571429,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,25.2142857142857,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,78.5714285714286,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1,109.9
"55","2013-03",0,"03",2013,0,24.7285714285714,27.8571428571429,6,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,25.4928571428571,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,70.8571428571429,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5,81.1
"56","2013-04",12,"04",2013,0,27.8642857142857,35.8571428571429,0,6,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,24.9285714285714,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,73.4285714285714,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4,77.5
"57","2013-05",4,"05",2013,0,23.6142857142857,23,12,0,6,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,27.8642857142857,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,25.25,35.8571428571429,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,76.1428571428571,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42,95.4
"58","2013-06",9,"06",2013,0,24.7714285714286,21.2857142857143,4,12,0,6,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,23.6142857142857,27.8642857142857,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,24.2714285714286,23,35.8571428571429,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,78.5714285714286,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8,42
"59","2013-07",0,"07",2013,0,27.15,21.7142857142857,9,4,12,0,6,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,24.7714285714286,23.6142857142857,27.8642857142857,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,26.95,21.2857142857143,23,35.8571428571429,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,63.2857142857143,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5,50.8
"60","2013-08",0,"08",2013,0,28.1214285714286,24.4285714285714,0,9,4,12,0,6,3,0,0,5,7,0,0,0,0,0,0,0,0,0,27.15,24.7714285714286,23.6142857142857,27.8642857142857,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,26.6285714285714,21.7142857142857,21.2857142857143,23,35.8571428571429,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5,90.5
"61","2013-09",37,"09",2013,0,28.9642857142857,NA,0,0,9,4,12,0,6,3,0,0,5,7,0,0,0,0,0,0,0,0,28.1214285714286,27.15,24.7714285714286,23.6142857142857,27.8642857142857,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,27.0571428571429,24.4285714285714,21.7142857142857,21.2857142857143,23,35.8571428571429,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,67.2857142857143,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6,181.5
"62","2013-10",149,"10",2013,0,26.8785714285714,25.5714285714286,37,0,0,9,4,12,0,6,3,0,0,5,7,0,0,0,0,0,0,0,28.9642857142857,28.1214285714286,27.15,24.7714285714286,23.6142857142857,27.8642857142857,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,27.9785714285714,NA,24.4285714285714,21.7142857142857,21.2857142857143,23,35.8571428571429,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,63.4285714285714,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5,68.6
"63","2013-11",135,"11",2013,0,27.1642857142857,19.8571428571429,149,37,0,0,9,4,12,0,6,3,0,0,5,7,0,0,0,0,0,0,26.8785714285714,28.9642857142857,28.1214285714286,27.15,24.7714285714286,23.6142857142857,27.8642857142857,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,28.3214285714286,25.5714285714286,NA,24.4285714285714,21.7142857142857,21.2857142857143,23,35.8571428571429,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,56.2857142857143,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3,4.5
"64","2013-12",142,"12",2013,0,26.9428571428571,20.7142857142857,135,149,37,0,0,9,4,12,0,6,3,0,0,5,7,0,0,0,0,0,27.1642857142857,26.8785714285714,28.9642857142857,28.1214285714286,27.15,24.7714285714286,23.6142857142857,27.8642857142857,24.7285714285714,21.9,22.375,20.5785714285714,22.3571428571429,25.0857142857143,25.2214285714286,25.5285714285714,26.2642857142857,26.5142857142857,26.9142857142857,27.9642857142857,19.8571428571429,25.5714285714286,NA,24.4285714285714,21.7142857142857,21.2857142857143,23,35.8571428571429,27.8571428571429,22.8571428571429,30,26,24.8571428571429,30.7142857142857,35.1428571428571,36.1428571428571,35.5714285714286,34.4285714285714,38.8571428571429,44.5714285714286,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,10.4,3
