"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"3894","noroBE",6,3,"ar1",286,1.22166290842744,1.62195844166386,0,2,0,4,2,1.67721257755092,0.668808170027979,0.855702373782496,1.94984152912732
"3895","noroBE",7,3,"ar1",286,2.37654163538806,3.63010113072701,1,3,0,7,0,1.92479586050547,0,0.145905538899238,1.94984152912732
"3896","noroBE",8,3,"ar1",286,1.45410766165617,1.99901630208634,0,2,0,5,1,1.16554222306051,0.287620465710035,0.599374041927489,1.94984152912732
"3897","noroBE",9,3,"ar1",286,1.05404732185049,1.36164472671034,0,2,0,4,3,2.65834185815294,0.889585821401552,0.959650123432003,1.94984152912732
"3898","noroBE",10,3,"ar1",286,2.54282533646553,4.04681616744256,1,4,0,7,0,2.02075596161206,0,0.132555220536179,1.94984152912732
"3899","noroBE",11,3,"ar1",286,1.87974092080662,2.67539464528058,1,3,0,6,1,1.28237454827271,0.20681784404324,0.484195714738638,1.94984152912732
"3900","noroBE",12,3,"ar1",286,1.49932362516599,2.0621668572408,0,2,0,5,1,1.17525236582887,0.277254254050721,0.585995308214245,1.94984152912732
"3901","noroBE",1,4,"ar1",286,1.39396989251886,1.88516179916902,0,2,0,5,2,1.59797244610318,0.616221875383551,0.818528164726388,1.58638137623706
"3902","noroBE",2,4,"ar1",286,0.817388310655695,0.992577869320335,0,1,0,3,1,1.13574099644504,0.476657855906286,0.797841892812164,1.58638137623706
"3903","noroBE",3,4,"ar1",286,1.45503985215099,1.95939931627179,0,2,0,5,2,1.57366474284569,0.597191564142568,0.804475709759688,1.58638137623706
"3904","noroBE",4,4,"ar1",286,1.2524254875841,1.72897865860568,0,2,0,5,2,1.67769380623012,0.661991173936203,0.848795460477004,1.58638137623706
"3905","noroBE",5,4,"ar1",286,1.29830059978281,1.72135665355647,0,2,0,5,1,1.13594697699434,0.32322491915606,0.644342805210718,1.58638137623706
"3906","noroBE",6,4,"ar1",286,1.25403921154589,1.68535767565954,0,2,0,4,1,1.13190483402473,0.336986952347117,0.659405469705236,1.58638137623706
"3907","noroBE",7,4,"ar1",286,2.48503376072737,3.90922926609592,1,4,0,7,2,1.52236651423277,0.360369033071044,0.578563947182973,1.58638137623706
"3908","noroBE",8,4,"ar1",286,1.47650937004438,2.00487075123068,0,2,0,5,2,1.57022446462878,0.59151926783697,0.799517756650084,1.58638137623706
